Id,Code,Name,Retired,North Limit,South Limit,West Limit,East Limit
3696,men,Mende,,8.59,6.93,-12.724,-10.302
3697,meo,Malay, Kedah,,6.692,6.601,100.054,100.109
3698,mep,Miriwung,,-15.362,-17.679,128.006,129.772
3699,meq,Merey,,10.781,10.714,14.049,14.131
3700,mer,Kimîîru,,0.68,-0.16,37.265,38.214
3701,mes,Masmaje,,13.31,12.857,19.004,19.55
3702,met,Mato,,-5.834,-6.0,146.788,146.93
3703,meu,Motu,,-9.273,-9.827,146.977,147.535
3704,mev,Mann,,7.805,6.343,-9.498,-8.414
3705,mew,Maaka,,11.565,11.439,11.784,12.023
3706,mey,Arabic, Hassaniyya,,27.67,14.335,-17.103,5.992
3707,mez,Menominee,,45.084,44.841,-88.826,-88.453
3708,mfa,Malay, Pattani,,6.957,5.61,100.728,102.092
3709,mfb,Bangka,,-1.677,-1.79,105.846,105.949
3710,mfc,Mba,,1.532,0.668,24.341,25.945
3711,mfd,Mendankwe-Nkwen,,6.085,5.928,10.171,10.29
3712,mfe,Morisyen,,-10.319,-20.526,56.513,63.5
3713,mff,Naki,,6.862,6.543,10.071,10.314
3714,mfg,Mixifore,,10.799,10.553,-14.483,-14.287
3715,mfh,Matal,,10.982,10.868,13.999,14.096
3716,mfi,Wandala,,11.692,10.915,13.341,14.353
3717,mfj,Mefele,,10.826,10.609,13.706,13.885
3718,mfk,Mofu, North,,10.749,10.629,14.043,14.18
3719,mfl,Putai,,11.424,10.212,12.259,13.732
3720,mfm,Marghi South,,11.424,10.212,12.259,13.732
3721,mfn,Mbembe, Cross River,,6.451,5.777,8.042,8.503
3722,mfo,Mbe,,6.637,6.528,8.727,8.933
3723,mfp,Malay, Makassar,,-5.119,-5.201,119.381,119.434
3724,mfq,Moba,,11.197,10.397,-0.088,0.354
3725,mfr,Marithiel,,-13.756,-14.002,130.122,130.351
3726,mfs,Mexican Sign Language,,19.75,19.75,-98.5,-98.5
3727,mft,Mokerang,,-1.984,-2.02,147.379,147.43
3728,mfu,Mbwela,,-11.892,-14.981,16.523,19.925
3729,mfv,Mandjak,,13.406,11.757,-16.736,-14.816
3730,mfw,Mulaha,,-9.68333,-9.68333,147.45,147.45
3731,mfx,Melo,,6.716,6.389,36.633,36.988
3732,mfy,Mayo,,28.006,25.294,-110.045,-107.943
3733,mfz,Mabaan,,10.361,9.358,33.081,34.0
3734,mgb,Mararit,,14.377,13.888,21.288,21.994
3735,mgc,Morokodo,,5.903,5.282,29.602,30.444
3736,mgd,Moru,,5.768,4.894,29.811,30.847
3737,mge,Mango,,9.103,8.469,16.588,17.228
3738,mgf,Maklew,,-7.372,-8.051,138.905,139.604
3739,mgg,Mpongmpong,,4.134,1.911,13.832,15.717
3740,mgh,Makhuwa-Meetto,,-10.643,-13.857,36.958,40.613
3741,mgi,Lijili,,8.627,8.417,8.15,8.83
3742,mgj,Abureni,,4.672,4.581,6.42,6.593
3743,mgk,Mawes,,-2.14,-2.383,139.355,139.779
3744,mgl,Maleu-Kilenge,,-5.442,-5.838,148.308,148.583
3745,mgm,Mambae,,-8.528,-9.259,125.147,125.804
3746,mgn,Mbangi,,4.812,4.591,21.326,22.281
3747,mgo,Meta',,6.159,5.7,9.676,10.072
3748,mgp,Magar, Eastern,,28.271,26.661,83.47,88.346
3749,mgq,Malila,,-9.029,-9.313,33.207,33.471
3750,mgr,Mambwe-Lungu,,-7.964,-9.571,30.254,31.947
3751,mgs,Manda,,-10.112,-10.656,34.542,34.943
3752,mgt,Mongol,,-4.258,-4.354,143.942,143.988
3753,mgu,Mailu,,-10.15,-10.37,148.534,149.759
3754,mgv,Matengo,,-10.542,-11.57,34.674,35.337
3755,mgw,Matumbi,,-8.187,-8.945,38.526,39.556
3756,mgx,Omati (retired),true,-7.259,-7.544,143.799,144.211
3757,mgy,Mbunga,,-7.609,-8.461,36.077,36.995
3758,mgz,Mbugwe,,-3.405,-3.98,35.624,36.002
3759,mhb,Mahongwe,,0.944,0.521,13.14,14.24
3760,mhc,Mocho,,15.494,15.386,-92.231,-92.116
3761,mhd,Mbugu,,-4.569,-4.884,38.225,38.461
3762,mhe,Mah Meri,,3.365,2.274,101.185,102.167
3763,mhf,Mamaa,,-6.337,-6.394,146.52,146.632
3764,mhg,Margu,,-11.02,-11.223,132.563,132.611
3765,mhh,Maskoy Pidgin,,-22.234,-22.234,-61.901,-61.901
3766,mhi,Ma'di,,4.384,2.88,31.398,32.209
3767,mhj,Mogholi,,34.292,34.208,62.222,62.339
3768,mhk,Mungaka,,5.997,5.537,9.938,10.394
3769,mhl,Mauwake,,-4.443,-4.606,145.306,145.482
3770,mhm,Makhuwa-Moniga,,-16.545,-17.625,37.424,38.762
3771,mhn,Mócheno,,46.4916,46.4916,10.8087,10.8087
3772,mhp,Malay, Balinese,,-8.06,-8.849,114.431,115.719
3773,mhq,Mandan,,47.722,47.607,-102.479,-102.272
3774,mhr,Mari, Eastern,,57.331,55.038,46.604,58.607
3775,mht,Mandahuaca,,4.184,0.191,-67.701,-65.276
3776,mhu,Darang Deng,,29.18,28.579,95.732,96.037
3777,mhw,Mbukushu,,-16.558,-19.243,21.382,23.593
3778,mhx,Lhaovo,,27.016,23.907,98.183,101.433
3779,mhy,Ma'anyan,,-1.612,-2.83,114.814,116.147
3780,mhz,Mor,,-2.816,-3.091,135.585,135.979
3781,mia,Miami,,40,40,-90,-90
3782,mib,Mixtec, Atatláhuca,,17.14,16.999,-97.735,-97.62
3783,mic,Micmac,,48.88,43.845,-67.912,-56.468
3784,mid,Mandaic,,31.3443,31.3443,48.8128,48.8128
3785,mie,Mixtec, Ocotepec,,17.284,17.072,-97.835,-97.667
3786,mif,Mofu-Gudur,,10.653,10.384,13.936,14.127
3787,mig,Mixtec, San Miguel el Grande,,17.175,16.967,-97.633,-97.454
3788,mih,Mixtec, Chayuco,,16.375,16.233,-97.887,-97.736
3789,mii,Mixtec, Chigmecatitlán,,18.661,18.6,-98.167,-98.042
3790,mij,Abar,,6.606,6.549,10.181,10.272
3791,mik,Mikasuki,,26.233,25.919,-80.993,-80.195
3792,mil,Mixtec, Peñoles,,17.116,16.972,-97.11,-96.91
3793,mim,Mixtec, Alacatlatzala,,17.591,17.362,-98.614,-98.321
3794,min,Minangkabau,,4.346,-2.534,95.925,101.794
3795,mio,Mixtec, Pinotepa Nacional,,16.489,16.221,-98.114,-97.88
3796,mip,Mixtec, Apasco-Apoala,,17.722,17.499,-97.152,-96.979
3797,miq,Mískito,,15.958,12.09,-85.475,-83.155
3798,mir,Mixe, Isthmus,,17.032,16.879,-95.158,-94.978
3799,mit,Mixtec, Southern Puebla,,18.278,18.145,-98.019,-97.896
3800,miu,Mixtec, Cacaloxtepec,,17.753,17.697,-97.813,-97.714
3801,miw,Akoye,,-7.553,-7.851,145.515,145.824
3802,mix,Mixtec, Mixtepec,,17.437,17.265,-97.982,-97.777
3803,miy,Mixtec, Ayutla,,16.974,16.793,-99.075,-98.908
3804,miz,Mixtec, Coatzospan,,18.165,18.075,-96.709,-96.609
3805,mja,Mahei (retired),true,21.702,21.615,99.951,100.082
3806,mjc,Mixtec, San Juan Colorado,,16.47,16.309,-98.033,-97.823
3807,mjd,Maidu, Northwest,,39.778,39.567,-121.48,-121.256
3808,mje,Muskum,,11.5697,11.5697,15.4113,15.4113
3809,mjg,Tu,,37.381,35.754,101.793,103.121
3810,mjh,Mwera,,-11.265,-11.572,34.777,35.015
3811,mji,Kim Mun,,26.095,21.062,103.773,109.036
3812,mjj,Mawak,,-4.582,-4.648,145.242,145.324
3813,mjk,Matukar,,-4.896,-4.919,145.77,145.787
3814,mjl,Mandeali,,32.094,31.175,76.735,77.349
3815,mjm,Medebur,,-4.46,-4.503,145.401,145.449
3816,mjn,Ma,,-5.699,-5.78,146.299,146.429
3817,mjo,Malankuravan,,8.5,8.401,77.062,77.124
3818,mjp,Malapandaram,,8.66,8.511,77.2,77.344
3819,mjq,Malaryan,,10.492,10.393,76.449,76.668
3820,mjr,Malavedan,,8.976,8.737,77.151,77.257
3821,mjs,Miship,,9.258,9.151,9.199,9.476
3822,mjt,Sauria Paharia,,25.09,24.014,86.98,87.783
3823,mju,Manna-Dora,,18.429,18.185,83.064,83.318
3824,mjv,Mannan,,19.612,9.86,77.079,78.599
3825,mjw,Karbi,,25.97,25.222,92.571,93.521
3826,mjx,Mahali,,26.391,22.091,86.656,88.254
3827,mjz,Majhi,,31.71,27.229,74.538,86.236
3828,mka,Mbre,,8.227,8.191,-5.75,-5.709
3829,mkb,Mal Paharia,,24.247,23.974,87.256,87.445
3830,mkc,Siliput,,-3.579,-3.646,142.336,142.459
3831,mkd,Macedonian,,42.374,40.249,20.452,23.498
3832,mke,Mawchi,,21.647,21.506,73.897,74.094
3833,mkf,Miya,,10.972,10.867,9.658,9.772
3834,mkg,Mak,,25.67,25.516,107.671,107.782
3835,mki,Dhatki,,26.166,24.686,69.072,71.086
3836,mkj,Mokilese,,6.683,6.653,159.771,159.788
3837,mkk,Byep,,4.805,3.704,13.186,14.301
3838,mkl,Mokole,,11.257,10.767,2.878,3.242
3839,mkm,Moklen,,8.801,8.129,98.232,98.35
3840,mkn,Malay, Kupang,,-10.12,-10.375,123.293,123.811
3841,mko,Mingang Doso,,9.314,9.188,11.218,11.372
3842,mkp,Moikodi,,-9.49,-9.761,148.146,148.477
3843,mkr,Malas,,-4.696,-4.839,145.565,145.677
3844,mks,Mixtec, Silacayoapan,,17.732,17.374,-98.321,-97.911
3845,mkt,Vamale,,-20.729,-20.811,164.993,165.087
3846,mku,Maninka, Konyanka,,9.564,8.109,-9.336,-7.641
3847,mkv,Mafea,,-15.377,-15.463,167.208,167.256
3848,mkx,Manobo, Kinamiging,,9.259,9.079,124.633,124.81
3849,mky,Makian, East,,0.385,-0.141,127.187,127.463
3850,mkz,Makasae,,-8.391,-8.87,126.057,126.958
3851,mla,Malo,,-15.629,-15.752,167.075,167.245
3852,mlb,Mbule,,4.544,4.469,10.943,11.042
3853,mlc,Cao Lan,,22.39,21.522,105.099,106.312
3854,mld,Malakhel (retired),true,33.152,32.977,68.986,69.158
3855,mle,Manambu,,-4.091,-4.283,142.758,142.966
3856,mlf,Mal,,19.63,18.888,100.937,101.363
3857,mlh,Mape,,-6.48,-6.706,147.544,147.819
3858,mli,Malimpung,,-3.662,-3.738,119.716,119.804
3859,mlj,Miltu,,10.353,10.13,17.308,17.517
3860,mlk,Kiwilwana,,-0.446,-1.101,39.6,39.986
3861,mll,Malua Bay,,-15.913,-16.028,167.171,167.245
3862,mlm,Mulam,,25.114,24.485,108.487,109.101
3863,mln,Malango,,-9.501,-9.727,159.874,160.362
3864,mlo,Mlomp,,12.854,12.808,-16.569,-16.508
3865,mlp,Bargam,,-4.823,-4.911,145.704,145.808
3866,mlq,Maninkakan, Western,,14.774,12.299,-14.464,-10.989
3867,mlr,Vame,,10.997,10.888,14.147,14.279
3868,mls,Masalit,,13.79,10.179,21.507,26.41
3869,mlt,Maltese,,36.082,35.81,14.192,14.578
3870,mlu,To'abaita,,-8.309,-8.449,160.549,160.689
3871,mlv,Mwotlap,,-13.63,-13.748,167.466,167.721
3872,mlw,Moloko,,10.831,10.755,14.197,14.307
3873,mlx,Naha'ai,,-16.515,-16.608,167.433,167.585
3874,mlz,Malaynon,,11.907,11.807,121.88,121.959
3875,mma,Mama,,8.924,8.712,8.558,9.014
3876,mmb,Momina,,-4.713,-4.878,139.707,139.934
3877,mmc,Mazahua, Michoacán,,19.88,19.565,-100.385,-100.202
3878,mmd,Maonan,,25.212,24.816,107.941,108.108
3879,mme,Mae,,-15.913,-16.045,167.235,167.34
3880,mmf,Mundat,,9.205,9.116,8.696,8.841
3881,mmg,Ambrym, North,,-16.102,-16.247,168.061,168.219
3882,mmh,Mehináku,,-12.393,-12.673,-53.612,-53.429
3883,mmi,Musar,,-4.636,-4.757,145.337,145.489
3884,mmj,Majhwar,,23.045,22.681,83.419,83.808
3885,mmk,Mukha-Dora,,17.513,17.379,81.485,81.648
3886,mml,Man Met,,22.122,22.04,100.798,100.885
3887,mmm,Maii,,-16.711,-16.777,168.147,168.274
3888,mmn,Mamanwa,,9.502,9.386,125.448,125.649
3889,mmo,Buang, Mangga,,-6.926,-7.105,146.611,146.758
3890,mmp,Siawi,,-4.005,-4.105,141.364,141.475
3891,mmq,Musak,,-5.265,-5.513,145.082,145.312
3892,mmr,Miao, Western Xiangxi,,23.074,22.935,105.736,105.882
3893,mmt,Malalamai,,-5.747,-5.788,146.614,146.67
3894,mmu,Mmaala,,4.592,4.413,10.918,11.202
3895,mmv,Miriti,,0.58896,0.58896,-69.7432,-69.7432
3896,mmw,Emae,,-17.036,-17.084,168.367,168.431
3897,mmx,Madak,,-3.185,-3.459,151.805,152.129
3898,mmy,Migaama,,12.429,12.052,18.775,19.147
3899,mmz,Mabaale,,2.11942,2.11942,20.8759,20.8759
3900,mna,Mbula,,-5.37,-5.769,147.994,148.114
3901,mnb,Muna,,-4.516,-5.702,122.268,123.002
3902,mnc,Manchu,,50.515,38.855,116.292,127.578
3903,mnd,Mondé,,-11.933,-12.162,-61.455,-61.045
3904,mne,Naba,,13.29,12.172,16.999,19.157
3905,mnf,Mundani,,5.742,5.599,9.825,10.006
3906,mng,Mnong, Eastern,,12.665,12.057,107.965,108.742
3907,mnh,Mono,,4.979,3.884,18.631,20.168
3908,mni,Meitei,,25.158,23.856,91.428,94.532
3909,mnj,Munji,,36.071,35.766,70.797,71.084
3910,mnk,Mandinka,,13.715,12.223,-16.825,-13.709
3911,mnl,Tiale,,-15.174,-15.278,166.77,166.975
3912,mnm,Mapena,,-9.724,-9.837,149.418,149.571
3913,mnn,Mnong, Southern,,12.284,11.716,107.272,108.036
3914,mnp,Chinese, Min Bei,,28.045,26.309,117.101,119.213
3915,mnq,Minriq,,5.612,4.615,101.742,102.353
3916,mns,Mansi,,64.787,61.087,59.901,63.648
3917,mnt,Maykulan (retired),true,-20.4352,-20.4352,140.481,140.481
3918,mnu,Mer,,-2.967,-3.953,134.377,135.084
3919,mnv,Rennell-Bellona,,-11.273,-11.851,159.758,160.583
3920,mnw,Mon,,16.995,13.439,95.991,100.473
3921,mnx,Manikion,,-1.26,-1.704,133.608,134.291
3922,mny,Manyawa,,-16.027,-16.92,36.53,37.162
3923,mnz,Moni,,-3.268,-4.174,136.428,137.344
3924,moa,Mwan,,8.014,7.74,-6.065,-5.826
3925,moc,Mocoví,,-27.704,-28.602,-61.79,-59.039
3926,moe,Montagnais,,54.901,48.484,-72.418,-58.669
3927,mog,Mongondow,,1.009,0.382,123.512,124.716
3928,moh,Mohawk,,45.585,42.997,-80.068,-73.517
3929,moi,Mboi,,9.91,9.681,12.427,12.615
3930,moj,Monzombo,,3.674,2.771,18.3,18.635
3931,mok,Morori,,-8.375,-8.764,140.56,140.816
3932,mom,Mangue,,13.5343,13.5343,-85.1746,-85.1746
3933,moo,Monom,,14.806,14.393,108.151,108.544
3934,mop,Maya, Mopán,,17.33,16.121,-89.489,-88.375
3935,mor,Moro,,11.048,10.783,29.983,30.445
3936,mos,Mòoré,,14.302,10.883,-3.018,0.73
3937,mot,Barí,,9.699,8.525,-73.603,-72.408
3938,mou,Mogum,,11.818,11.367,18.391,18.825
3939,mov,Mohave,,35.081,34.762,-114.766,-114.433
3940,mow,Moi,,-1.496,-2.098,16.206,16.705
3941,mox,Molima,,-9.434,-9.676,150.515,150.713
3942,moy,Shekkacho,,8.098,7.2,35.098,35.687
3943,moz,Mukulu,,11.957,11.781,18.082,18.283
3944,mpa,Mpoto,,-10.624,-11.308,34.601,34.824
3945,mpb,Mullukmulluk,,-12.986,-13.568,130.167,131.063
3946,mpc,Mangarayi,,-14.544,-15.109,133.016,134.59
3947,mpd,Machinere,,-10.033,-10.863,-70.385,-69.151
3948,mpe,Majang,,8.543,6.604,34.397,35.472
3949,mpg,Marba,,9.705,9.316,15.618,16.071
3950,mph,Maung,,-11.463,-12.04,133.002,133.491
3951,mpi,Mpade,,13.003,12.194,14.163,14.91
3952,mpj,Martu Wangka,,-23.168,-25.35,119.265,124.642
3953,mpk,Mbara,,11.041,10.854,15.43,15.643
3954,mpl,Watut, Middle,,-6.648,-6.965,146.217,146.424
3955,mpm,Mixtec, Yosondúa,,16.967,16.837,-97.568,-97.435
3956,mpn,Mindiri,,-5.525,-5.557,146.103,146.172
3957,mpo,Miu,,-5.812,-5.954,149.494,149.619
3958,mpp,Migabac,,-6.248,-6.4,147.643,147.784
3959,mpq,Matís,,-4.333,-4.379,-70.233,-70.183
3960,mpr,Vangunu,,-8.469,-8.775,157.865,158.199
3961,mps,Dadibi,,-6.245,-6.718,144.183,144.838
3962,mpt,Mian,,-4.431,-4.938,141.295,141.751
3963,mpu,Makuráp,,-11.78,-12.126,-64.429,-61.899
3964,mpv,Mungkip,,-6.442,-6.476,146.709,146.785
3965,mpw,Mapidian,,2.554,2.36,-60.487,-60.32
3966,mpx,Misima-Paneati,,-9.554,-11.262,151.675,153.039
3967,mpy,Mapia,,0.926,0.907,134.326,134.345
3968,mpz,Mpi,,19.111,18.137,99.952,100.258
3969,mqb,Mbuko,,10.827,10.731,14.128,14.207
3970,mqc,Mangole,,-1.861,-2.086,125.625,126.02
3971,mqe,Matepi,,-5.117,-5.16,145.571,145.664
3972,mqf,Momuna,,-4.612,-5.405,138.801,139.72
3973,mqg,Malay, Kota Bangun Kutai,,0.562,-0.372,115.75,116.845
3974,mqh,Mixtec, Tlazoyaltepec,,17.037,16.977,-97.039,-96.917
3975,mqi,Mariri,,-6.141,-6.16,134.864,134.88
3976,mqj,Mamasa,,-2.741,-3.464,119.252,119.715
3977,mqk,Manobo, Rajah Kabunsuwan,,8.361,8.235,126.147,126.385
3978,mql,Mbelime,,10.585,10.283,0.798,1.115
3979,mqm,Marquesan, South,,-9.43,-10.539,-139.158,-138.594
3980,mqn,Moronene,,-4.29,-5.523,121.465,122.182
3981,mqo,Modole,,1.488,1.285,127.662,127.843
3982,mqp,Manipa,,-3.29,-3.365,127.515,127.616
3983,mqq,Minokok,,5.568,5.295,116.558,116.959
3984,mqr,Mander,,-2.234,-2.312,138.734,138.9
3985,mqs,Makian, West,,0.534,-0.26,127.077,127.713
3986,mqt,Mok,,18.932,18.891,99.562,99.602
3987,mqu,Mandari,,6.098,5.119,30.468,31.997
3988,mqv,Mosimo,,-4.934,-4.975,145.578,145.633
3989,mqw,Murupi,,-4.961,-5.085,145.56,145.652
3990,mqx,Mamuju,,-1.934,-2.726,118.788,119.376
3991,mqy,Manggarai,,-8.232,-8.898,119.77,120.852
3992,mqz,Malasanga,,-5.854,-5.968,146.901,147.083
3993,mra,Mlabri,,18.764,18.378,100.966,101.426
3994,mrb,Marino,,-14.916,-15.03,168.092,168.148
3995,mrc,Maricopa,,33.725,33.419,-111.892,-111.605
3996,mrd,Magar, Western,,28.686,26.747,81.67,87.773
3997,mrf,Elseng,,-2.655,-3.309,140.049,140.786
3998,mrg,Miri,,27.418,27.418,94.69,94.69
3999,mrh,Chin, Mara,,22.589,21.811,92.792,93.289
4000,mri,Maori,,-34.39,-41.09,172.639,178.286
4001,mrj,Mari, Hill,,56.359,56.034,45.958,46.852
4002,mrk,Hmwaveke,,-20.86,-21.033,164.664,164.872
4003,mrl,Mortlockese,,7.624,5.285,152.708,155.366
4004,mrm,Mwerlap,,-14.406,-14.437,168.029,168.069
4005,mrn,Cheke Holo,,-8.076,-8.568,159.508,159.742
4006,mro,Mru,,26.542,21.365,88.76,92.515
4007,mrp,Morouas,,-15.275,-15.412,166.793,166.988
4008,mrq,Marquesan, North,,-7.828,-9.491,-140.721,-139.486
4009,mrs,Maragus,,-16.032,-16.108,167.298,167.362
4010,mrt,Marghi Central,,11.424,10.212,12.259,13.732
4011,mrv,Mangareva,,-23.069,-23.191,-135.06,-134.878
4012,mrw,Maranao,,8.202,7.429,123.687,124.664
4013,mrx,Dineor,,-2.286,-2.342,139.644,139.702
4014,mry,Mandaya,,7.588,7.43,126.327,126.491
4015,mrz,Marind,,-7.157,-9.131,138.837,141.021
4016,msb,Masbatenyo,,13.028,11.906,123.086,124.056
4017,msc,Maninka, Sankaran,,10.537,9.66,-11.027,-10.111
4018,msd,Yucatec Maya Sign Language,,20.5,20.5,-89,-89
4019,mse,Musey,,10.056,9.28,15.061,15.82
4020,msf,Mekwei,,-2.429,-2.575,140.235,140.418
4021,msg,Moraid,,-0.896,-1.168,131.621,132.31
4022,msh,Malagasy, Masikoro,,-21.402,-23.583,43.336,44.295
4023,msi,Malay, Sabah,,4.64808,4.64808,117.024,117.024
4024,msk,Mansaka,,7.757,6.703,125.967,126.396
4025,msl,Molof,,-3.387,-3.452,140.524,140.589
4026,msm,Manobo, Agusan,,9.419,7.934,125.302,126.181
4027,msn,Vurës,,-13.838,-13.95,167.442,167.589
4028,mso,Mombum,,-8.139,-8.396,138.549,138.955
4029,msp,Maritsauá,,-11.5833,-11.5833,-53.9667,-53.9667
4030,msq,Caac,,-20.353,-20.45,164.531,164.624
4031,msr,Mongolian Sign Language,,48.6852,48.6852,107.528,107.528
4032,mss,Masela, West,,-8.143,-8.218,129.807,129.858
4033,msu,Musom,,-6.47,-6.625,146.872,146.988
4034,msv,Maslam,,12.283,12.09,14.79,15.018
4035,msw,Mansoanka,,12.322,12.26,-15.237,-15.112
4036,msx,Moresada,,-4.55,-4.601,144.957,145.019
4037,msy,Aruamu,,-4.194,-4.438,144.691,144.992
4038,msz,Momare,,-6.297,-6.37,147.759,147.822
4039,mta,Manobo, Cotabato,,6.604,6.057,124.019,124.927
4040,mtb,Anyin Morofo,,6.272,6.005,-4.822,-4.463
4041,mtc,Munit,,-5.203,-5.304,145.509,145.588
4042,mtd,Mualang,,0.529,0.055,110.861,111.293
4043,mtf,Murik,,-3.781,-3.921,143.956,144.4
4044,mtg,Una,,-4.449,-4.898,139.737,140.463
4045,mth,Munggui,,-1.638,-1.711,135.869,135.966
4046,mti,Maiwa,,-9.584,-9.787,149.042,149.506
4047,mtj,Moskona,,-1.286,-1.964,132.753,133.537
4048,mtk,Mbo',,6.385,6.21,10.981,11.2
4049,mtl,Montol,,9.212,8.94,9.545,9.756
4050,mtn,Matagalpa,,13.0333,13.0333,-86,-86
4051,mto,Mixe, Totontepec,,17.335,17.101,-96.122,-95.914
4052,mtp,Wichí Lhamtés Nocten,,-21.178,-22.666,-64.267,-62.808
4053,mtq,Muong,,21.453,19.932,104.642,105.729
4054,mtr,Mewari,,24.57,24.57,73.68,73.68
4055,mts,Yora,,-11.24,-11.515,-72.23,-71.851
4056,mtt,Mota,,-13.801,-13.828,167.661,167.708
4057,mtu,Mixtec, Tututepec,,16.212,16.057,-97.638,-97.481
4058,mtv,Asaro'o,,-5.655,-5.712,146.48,146.536
4059,mtw,Bukidnon, Southern,,9.534,9.456,122.744,122.795
4060,mtx,Mixtec, Tidaá,,17.454,17.37,-97.388,-97.278
4061,mty,Nabi,,-3.476,-3.59,142.275,142.382
4062,mua,Mundang,,10.404,9.255,13.935,15.063
4063,mub,Mubi,,13.112,12.275,19.198,19.982
4064,muc,Mbu',,6.55,6.526,10.231,10.28
4065,mud,Aleut, Mednyj,,54.862,54.478,167.43,168.134
4066,mue,Media Lengua,,-0.975,-1.115,-78.591,-78.487
4067,mug,Musgu,,11.225,10.403,14.648,15.57
4068,muh,Mündü,,4.907,3.793,29.307,30.662
4069,mui,Musi,,-2.674,-3.573,102.82,104.649
4070,muj,Mabire,,11.763,11.643,18.575,18.682
4071,muk,Mugom,,29.843,29.426,82.321,82.845
4072,mum,Maiwala,,-10.277,-10.38,150.271,150.389
4073,muo,Nyong,,8.85,5.705,10.189,11.978
4074,mup,Malvi,,24.832,20.804,74.769,78.931
4075,muq,Miao, Eastern Xiangxi,,29.734,23.89,107.751,110.386
4076,mur,Murle,,7.087,5.943,31.764,35.597
4077,mus,Muskogee,,36.272,26.962,-96.301,-80.966
4078,mut,Muria, Western,,20.393,20.139,80.579,80.822
4079,muu,Yaaku,,2.541,0.37,36.48,37.36
4080,muv,Muthuvan,,10.45,10.254,76.639,76.827
4081,mux,Bo-Ung,,-5.75,-6.054,143.915,144.258
4082,muy,Muyang,,10.917,10.816,14.146,14.279
4083,muz,Mursi,,6.057,5.334,35.894,36.3
4084,mva,Manam,,-3.996,-4.263,144.953,145.082
4085,mvb,Mattole,,40.4321,40.4321,-122.863,-122.863
4086,mvd,Mamboru,,-9.346,-9.493,119.38,119.719
4087,mve,Marwari,,29.486,25.276,68.67,73.233
4088,mvf,Mongolian, Peripheral,,48.743,37.42,97.326,126.02
4089,mvg,Mixtec, Yucuañe,,17.36,17.212,-97.499,-97.358
4090,mvh,Mire,,9.899,9.489,16.894,17.092
4091,mvi,Miyako,,24.933,24.632,124.677,125.469
4092,mvk,Mekmek,,-4.311,-4.613,143.659,143.841
4093,mvm,Muya,,30.016,29.568,102.042,102.369
4094,mvn,Minaveha,,-9.564,-9.647,150.432,150.571
4095,mvo,Marovo,,-8.182,-8.83,157.593,158.301
4096,mvp,Duri,,-3.254,-3.507,119.691,120.051
4097,mvq,Moere,,-4.593,-4.646,145.432,145.485
4098,mvr,Marau,,-1.629,-1.725,135.722,135.872
4099,mvs,Massep,,-1.676,-1.81,138.247,138.341
4100,mvt,Mpotovoro,,-15.881,-15.919,167.2,167.265
4101,mvu,Marfa,,13.244,13.084,20.671,20.906
4102,mvv,Tagal Murut,,5.05,4.141,115.582,116.826
4103,mvw,Machinga,,-8.951,-9.757,39.126,39.728
4104,mvx,Meoswar,,-1.993,-2.167,134.33,134.427
4105,mvy,Kohistani, Indus,,35.687,34.973,72.75,73.281
4106,mvz,Mesqan,,8.181,8.012,38.252,38.425
4107,mwa,Mwatebu,,-10.004,-10.038,151.044,151.087
4108,mwb,Juwal,,-3.738,-3.814,143.619,143.742
4109,mwc,Are,,-9.63,-9.73,149.943,150.056
4110,mwd,Mudbura (retired),true,-15.411,-17.839,130.813,133.846
4111,mwf,Murrinh-Patha,,-14.007,-14.825,129.354,130.049
4112,mwg,Aiklep,,-6.178,-6.289,149.52,149.609
4113,mwh,Mouk-Aria,,-5.548,-5.811,148.949,149.366
4114,mwi,Ninde,,-16.376,-16.488,167.397,167.486
4115,mwj,Maligo,,-7.93095,-7.93095,15.7421,15.7421
4116,mwk,Maninkakan, Kita,,14.369,10.469,-11.348,-6.733
4117,mwl,Mirandese,,41.687,41.386,-6.585,-6.183
4118,mwm,Sar,,9.619,8.347,17.331,18.426
4119,mwn,Nyamwanga,,-8.518,-10.14,31.776,32.883
4120,mwo,Maewo, Central,,-15.026,-15.139,168.104,168.165
4121,mwp,Kala Lagaw Ya,,-9.182,-10.774,141.966,143.579
4122,mwq,Chin, Mün,,21.843,18.765,93.211,94.802
4123,mws,Mwimbi-Muthambi,,-0.013,-0.206,37.32,37.868
4124,mwt,Moken,,13.213,7.398,97.44,99.222
4125,mwu,Mittu,,7.45616,7.45616,29.0002,29.0002
4126,mwv,Mentawai,,-0.917,-3.349,98.584,100.532
4127,mww,Hmong Daw,,27.198,16.065,97.869,105.362
4128,mwx,Mediak,,-8.52758,-8.52758,37.8782,37.8782
4129,mwy,Mosiro,,-5.43471,-5.43471,37.1869,37.1869
4130,mwz,Moingi,,1.393,1.056,23.342,23.665
4131,mxa,Mixtec, Northwest Oaxaca,,17.896,17.763,-98.119,-97.996
4132,mxb,Mixtec, Tezoatlán,,17.682,17.547,-97.961,-97.839
4133,mxc,Manyika,,-17.145,-19.303,31.94,33.341
4134,mxd,Modang,,1.397,-0.027,114.828,117.34
4135,mxe,Mele-Fila,,-17.668,-17.704,168.259,168.291
4136,mxf,Malgbe,,12.768,12.194,14.696,15.023
4137,mxg,Mbangala,,-8.313,-9.819,16.518,18.299
